"","X.1","X","Site","Treatment","Yr_Month","Site_ym","Blackbear","Wolf","Coyote","Lynx","Caribou","WTDeer","Moose","Year","Month","ActiveDays","SnowDays","pSnow"
"1905",1905,1905,"Algar64","OffLine","2017-01","Algar64 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"1906",1906,1906,"Algar64","OffLine","2017-02","Algar64 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1907",1907,1907,"Algar64","OffLine","2017-03","Algar64 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1908",1908,1908,"Algar64","OffLine","2017-04","Algar64 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"1909",1909,1909,"Algar64","OffLine","2017-05","Algar64 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"1910",1910,1910,"Algar64","OffLine","2017-06","Algar64 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"1911",1911,1911,"Algar64","OffLine","2017-07","Algar64 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"1912",1912,1912,"Algar64","OffLine","2017-08","Algar64 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"1913",1913,1913,"Algar64","OffLine","2017-09","Algar64 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"1914",1914,1914,"Algar64","OffLine","2017-10","Algar64 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"1915",1915,1915,"Algar64","OffLine","2017-11","Algar64 2017-11",0,0,0,0,0,0,0,2017,11,22,21,0.954545454545455
"1916",1916,1916,"Algar64","OffLine","2017-12","Algar64 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1917",1917,1917,"Algar64","OffLine","2018-01","Algar64 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"1918",1918,1918,"Algar64","OffLine","2018-02","Algar64 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"1919",1919,1919,"Algar64","OffLine","2018-03","Algar64 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"1920",1920,1920,"Algar64","OffLine","2018-04","Algar64 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"1921",1921,1921,"Algar65","OffLine","2015-11","Algar65 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1922",1922,1922,"Algar65","OffLine","2015-12","Algar65 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1923",1923,1923,"Algar65","OffLine","2016-01","Algar65 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1924",1924,1924,"Algar65","OffLine","2016-02","Algar65 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1925",1925,1925,"Algar65","OffLine","2016-03","Algar65 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1926",1926,1926,"Algar65","OffLine","2016-04","Algar65 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1927",1927,1927,"Algar65","OffLine","2016-05","Algar65 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1928",1928,1928,"Algar65","OffLine","2016-06","Algar65 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1929",1929,1929,"Algar65","OffLine","2016-07","Algar65 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1930",1930,1930,"Algar65","OffLine","2016-08","Algar65 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1931",1931,1931,"Algar65","OffLine","2016-09","Algar65 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1932",1932,1932,"Algar65","OffLine","2016-10","Algar65 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1933",1933,1933,"Algar65","OffLine","2016-11","Algar65 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"1934",1934,1934,"Algar65","OffLine","2016-12","Algar65 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"1935",1935,1935,"Algar65","OffLine","2017-01","Algar65 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"1936",1936,1936,"Algar65","OffLine","2017-02","Algar65 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1937",1937,1937,"Algar65","OffLine","2017-03","Algar65 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1938",1938,1938,"Algar65","OffLine","2017-04","Algar65 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"1939",1939,1939,"Algar65","OffLine","2017-05","Algar65 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"1940",1940,1940,"Algar65","OffLine","2017-06","Algar65 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"1941",1941,1941,"Algar65","OffLine","2017-07","Algar65 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"1942",1942,1942,"Algar65","OffLine","2017-08","Algar65 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"1943",1943,1943,"Algar65","OffLine","2017-09","Algar65 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"1944",1944,1944,"Algar65","OffLine","2017-10","Algar65 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"1945",1945,1945,"Algar65","OffLine","2017-11","Algar65 2017-11",0,0,0,0,0,0,2,2017,11,22,21,0.954545454545455
"1946",1946,1946,"Algar65","OffLine","2017-12","Algar65 2017-12",0,0,0,0,0,0,10,2017,12,31,31,1
"1947",1947,1947,"Algar65","OffLine","2018-01","Algar65 2018-01",0,0,0,0,0,0,4,2018,1,31,31,1
"1948",1948,1948,"Algar65","OffLine","2018-02","Algar65 2018-02",0,0,0,0,0,0,2,2018,2,28,28,1
"1949",1949,1949,"Algar65","OffLine","2018-03","Algar65 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"1950",1950,1950,"Algar65","OffLine","2018-04","Algar65 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"1951",1951,1951,"Algar66","OffLine","2015-11","Algar66 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1952",1952,1952,"Algar66","OffLine","2015-12","Algar66 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1953",1953,1953,"Algar66","OffLine","2016-01","Algar66 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1954",1954,1954,"Algar66","OffLine","2016-02","Algar66 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1955",1955,1955,"Algar66","OffLine","2016-03","Algar66 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1956",1956,1956,"Algar66","OffLine","2016-04","Algar66 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1957",1957,1957,"Algar66","OffLine","2016-05","Algar66 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1958",1958,1958,"Algar66","OffLine","2016-06","Algar66 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1959",1959,1959,"Algar66","OffLine","2016-07","Algar66 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1960",1960,1960,"Algar66","OffLine","2016-08","Algar66 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1961",1961,1961,"Algar66","OffLine","2016-09","Algar66 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1962",1962,1962,"Algar66","OffLine","2016-10","Algar66 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1963",1963,1963,"Algar66","OffLine","2016-11","Algar66 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"1964",1964,1964,"Algar66","OffLine","2016-12","Algar66 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"1965",1965,1965,"Algar66","OffLine","2017-01","Algar66 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"1966",1966,1966,"Algar66","OffLine","2017-02","Algar66 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1967",1967,1967,"Algar66","OffLine","2017-03","Algar66 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1968",1968,1968,"Algar66","OffLine","2017-04","Algar66 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"1969",1969,1969,"Algar66","OffLine","2017-05","Algar66 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"1970",1970,1970,"Algar66","OffLine","2017-06","Algar66 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"1971",1971,1971,"Algar66","OffLine","2017-07","Algar66 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"1972",1972,1972,"Algar66","OffLine","2017-08","Algar66 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"1973",1973,1973,"Algar66","OffLine","2017-09","Algar66 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"1974",1974,1974,"Algar66","OffLine","2017-10","Algar66 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"1975",1975,1975,"Algar66","OffLine","2017-11","Algar66 2017-11",0,0,0,0,0,0,0,2017,11,21,21,1
"1976",1976,1976,"Algar66","OffLine","2017-12","Algar66 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1977",1977,1977,"Algar66","OffLine","2018-01","Algar66 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"1978",1978,1978,"Algar66","OffLine","2018-02","Algar66 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"1979",1979,1979,"Algar66","OffLine","2018-03","Algar66 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"1980",1980,1980,"Algar66","OffLine","2018-04","Algar66 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"1981",1981,1981,"Algar67","OffLine","2015-11","Algar67 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1982",1982,1982,"Algar67","OffLine","2015-12","Algar67 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1983",1983,1983,"Algar67","OffLine","2016-01","Algar67 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1984",1984,1984,"Algar67","OffLine","2016-02","Algar67 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1985",1985,1985,"Algar67","OffLine","2016-03","Algar67 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1986",1986,1986,"Algar67","OffLine","2016-04","Algar67 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1987",1987,1987,"Algar67","OffLine","2016-05","Algar67 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1988",1988,1988,"Algar67","OffLine","2016-06","Algar67 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1989",1989,1989,"Algar67","OffLine","2016-07","Algar67 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1990",1990,1990,"Algar67","OffLine","2016-08","Algar67 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1991",1991,1991,"Algar67","OffLine","2016-09","Algar67 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1992",1992,1992,"Algar67","OffLine","2016-10","Algar67 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1993",1993,1993,"Algar67","OffLine","2016-11","Algar67 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"1994",1994,1994,"Algar67","OffLine","2016-12","Algar67 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"1995",1995,1995,"Algar67","OffLine","2017-01","Algar67 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"1996",1996,1996,"Algar67","OffLine","2017-02","Algar67 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1997",1997,1997,"Algar67","OffLine","2017-03","Algar67 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1998",1998,1998,"Algar67","OffLine","2017-04","Algar67 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"1999",1999,1999,"Algar67","OffLine","2017-05","Algar67 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"2000",2000,2000,"Algar67","OffLine","2017-06","Algar67 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"2001",2001,2001,"Algar67","OffLine","2017-07","Algar67 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"2002",2002,2002,"Algar67","OffLine","2017-08","Algar67 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"2003",2003,2003,"Algar67","OffLine","2017-09","Algar67 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"2004",2004,2004,"Algar67","OffLine","2017-10","Algar67 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"2005",2005,2005,"Algar67","OffLine","2017-11","Algar67 2017-11",0,0,0,0,0,0,0,2017,11,22,21,0.954545454545455
"2006",2006,2006,"Algar67","OffLine","2017-12","Algar67 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"2007",2007,2007,"Algar67","OffLine","2018-01","Algar67 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"2008",2008,2008,"Algar67","OffLine","2018-02","Algar67 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"2009",2009,2009,"Algar67","OffLine","2018-03","Algar67 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"2010",2010,2010,"Algar67","OffLine","2018-04","Algar67 2018-04",0,0,0,0,0,0,0,2018,4,8,7,0.875
"2011",2011,2011,"Algar68","OffLine","2015-11","Algar68 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"2012",2012,2012,"Algar68","OffLine","2015-12","Algar68 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"2013",2013,2013,"Algar68","OffLine","2016-01","Algar68 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"2014",2014,2014,"Algar68","OffLine","2016-02","Algar68 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"2015",2015,2015,"Algar68","OffLine","2016-03","Algar68 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"2016",2016,2016,"Algar68","OffLine","2016-04","Algar68 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"2017",2017,2017,"Algar68","OffLine","2016-05","Algar68 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"2018",2018,2018,"Algar68","OffLine","2016-06","Algar68 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"2019",2019,2019,"Algar68","OffLine","2016-07","Algar68 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"2020",2020,2020,"Algar68","OffLine","2016-08","Algar68 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"2021",2021,2021,"Algar68","OffLine","2016-09","Algar68 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"2022",2022,2022,"Algar68","OffLine","2016-10","Algar68 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"2023",2023,2023,"Algar68","OffLine","2016-11","Algar68 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"2024",2024,2024,"Algar68","OffLine","2016-12","Algar68 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"2025",2025,2025,"Algar68","OffLine","2017-01","Algar68 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"2026",2026,2026,"Algar68","OffLine","2017-02","Algar68 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"2027",2027,2027,"Algar68","OffLine","2017-03","Algar68 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"2028",2028,2028,"Algar68","OffLine","2017-04","Algar68 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"2029",2029,2029,"Algar68","OffLine","2017-05","Algar68 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"2030",2030,2030,"Algar68","OffLine","2017-06","Algar68 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"2031",2031,2031,"Algar68","OffLine","2017-07","Algar68 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"2032",2032,2032,"Algar68","OffLine","2017-08","Algar68 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"2033",2033,2033,"Algar68","OffLine","2017-09","Algar68 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"2034",2034,2034,"Algar68","OffLine","2017-10","Algar68 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"2035",2035,2035,"Algar68","OffLine","2017-11","Algar68 2017-11",0,0,0,0,0,0,0,2017,11,21,21,1
"2036",2036,2036,"Algar68","OffLine","2017-12","Algar68 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"2037",2037,2037,"Algar68","OffLine","2018-01","Algar68 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"2038",2038,2038,"Algar68","OffLine","2018-02","Algar68 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"2039",2039,2039,"Algar68","OffLine","2018-03","Algar68 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"2040",2040,2040,"Algar68","OffLine","2018-04","Algar68 2018-04",0,0,0,0,0,0,0,2018,4,8,7,0.875
"2041",2041,2041,"Algar69","OffLine","2015-11","Algar69 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"2042",2042,2042,"Algar69","OffLine","2015-12","Algar69 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"2043",2043,2043,"Algar69","OffLine","2016-01","Algar69 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"2044",2044,2044,"Algar69","OffLine","2016-02","Algar69 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"2045",2045,2045,"Algar69","OffLine","2016-03","Algar69 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"2046",2046,2046,"Algar69","OffLine","2016-04","Algar69 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"2047",2047,2047,"Algar69","OffLine","2016-05","Algar69 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"2048",2048,2048,"Algar69","OffLine","2016-06","Algar69 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"2049",2049,2049,"Algar69","OffLine","2016-07","Algar69 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"2050",2050,2050,"Algar69","OffLine","2016-08","Algar69 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"2051",2051,2051,"Algar69","OffLine","2016-09","Algar69 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"2052",2052,2052,"Algar69","OffLine","2016-10","Algar69 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"2053",2053,2053,"Algar69","OffLine","2016-11","Algar69 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"2054",2054,2054,"Algar69","OffLine","2016-12","Algar69 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"2055",2055,2055,"Algar69","OffLine","2017-01","Algar69 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"2056",2056,2056,"Algar69","OffLine","2017-02","Algar69 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"2057",2057,2057,"Algar69","OffLine","2017-03","Algar69 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"2058",2058,2058,"Algar69","OffLine","2017-04","Algar69 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"2059",2059,2059,"Algar69","OffLine","2017-05","Algar69 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"2060",2060,2060,"Algar69","OffLine","2017-06","Algar69 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"2061",2061,2061,"Algar69","OffLine","2017-07","Algar69 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"2062",2062,2062,"Algar69","OffLine","2017-08","Algar69 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"2063",2063,2063,"Algar69","OffLine","2017-09","Algar69 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"2064",2064,2064,"Algar69","OffLine","2017-10","Algar69 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"2065",2065,2065,"Algar69","OffLine","2017-11","Algar69 2017-11",0,0,0,0,0,26,0,2017,11,21,21,1
"2066",2066,2066,"Algar69","OffLine","2017-12","Algar69 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"2067",2067,2067,"Algar69","OffLine","2018-01","Algar69 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"2068",2068,2068,"Algar69","OffLine","2018-02","Algar69 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"2069",2069,2069,"Algar69","OffLine","2018-03","Algar69 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"2070",2070,2070,"Algar69","OffLine","2018-04","Algar69 2018-04",0,0,0,0,0,0,0,2018,4,7,6,0.857142857142857
"2071",2071,2071,"Algar70","OffLine","2015-11","Algar70 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"2072",2072,2072,"Algar70","OffLine","2015-12","Algar70 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"2073",2073,2073,"Algar70","OffLine","2016-01","Algar70 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"2074",2074,2074,"Algar70","OffLine","2016-02","Algar70 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"2075",2075,2075,"Algar70","OffLine","2016-03","Algar70 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"2076",2076,2076,"Algar70","OffLine","2016-04","Algar70 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"2077",2077,2077,"Algar70","OffLine","2016-05","Algar70 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"2078",2078,2078,"Algar70","OffLine","2016-06","Algar70 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"2079",2079,2079,"Algar70","OffLine","2016-07","Algar70 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"2080",2080,2080,"Algar70","OffLine","2016-08","Algar70 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"2081",2081,2081,"Algar70","OffLine","2016-09","Algar70 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"2082",2082,2082,"Algar70","OffLine","2016-10","Algar70 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"2083",2083,2083,"Algar70","OffLine","2016-11","Algar70 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"2084",2084,2084,"Algar70","OffLine","2016-12","Algar70 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"2085",2085,2085,"Algar70","OffLine","2017-01","Algar70 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"2086",2086,2086,"Algar70","OffLine","2017-02","Algar70 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"2087",2087,2087,"Algar70","OffLine","2017-03","Algar70 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"2088",2088,2088,"Algar70","OffLine","2017-04","Algar70 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"2089",2089,2089,"Algar70","OffLine","2017-05","Algar70 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"2090",2090,2090,"Algar70","OffLine","2017-06","Algar70 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"2091",2091,2091,"Algar70","OffLine","2017-07","Algar70 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"2092",2092,2092,"Algar70","OffLine","2017-08","Algar70 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"2093",2093,2093,"Algar70","OffLine","2017-09","Algar70 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"2094",2094,2094,"Algar70","OffLine","2017-10","Algar70 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"2095",2095,2095,"Algar70","OffLine","2017-11","Algar70 2017-11",0,0,0,0,0,0,0,2017,11,21,21,1
"2096",2096,2096,"Algar70","OffLine","2017-12","Algar70 2017-12",0,0,0,0,2,0,0,2017,12,31,31,1
"2097",2097,2097,"Algar70","OffLine","2018-01","Algar70 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"2098",2098,2098,"Algar70","OffLine","2018-02","Algar70 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"2099",2099,2099,"Algar70","OffLine","2018-03","Algar70 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"2100",2100,2100,"Algar70","OffLine","2018-04","Algar70 2018-04",0,0,0,0,0,0,0,2018,4,7,6,0.857142857142857
"2101",2101,2101,"Algar71","OffLine","2015-11","Algar71 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"2102",2102,2102,"Algar71","OffLine","2015-12","Algar71 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"2103",2103,2103,"Algar71","OffLine","2016-01","Algar71 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"2104",2104,2104,"Algar71","OffLine","2016-02","Algar71 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"2105",2105,2105,"Algar71","OffLine","2016-03","Algar71 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"2106",2106,2106,"Algar71","OffLine","2016-04","Algar71 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"2107",2107,2107,"Algar71","OffLine","2016-05","Algar71 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"2108",2108,2108,"Algar71","OffLine","2016-06","Algar71 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"2109",2109,2109,"Algar71","OffLine","2016-07","Algar71 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"2110",2110,2110,"Algar71","OffLine","2016-08","Algar71 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"2111",2111,2111,"Algar71","OffLine","2016-09","Algar71 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"2112",2112,2112,"Algar71","OffLine","2016-10","Algar71 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"2113",2113,2113,"Algar71","OffLine","2016-11","Algar71 2016-11",0,0,0,0,0,0,0,2016,11,0,0,NA
"2114",2114,2114,"Algar71","OffLine","2016-12","Algar71 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"2115",2115,2115,"Algar71","OffLine","2017-01","Algar71 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"2116",2116,2116,"Algar71","OffLine","2017-02","Algar71 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"2117",2117,2117,"Algar71","OffLine","2017-03","Algar71 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"2118",2118,2118,"Algar71","OffLine","2017-04","Algar71 2017-04",0,0,0,0,0,0,0,2017,4,0,0,NA
"2119",2119,2119,"Algar71","OffLine","2017-05","Algar71 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"2120",2120,2120,"Algar71","OffLine","2017-06","Algar71 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"2121",2121,2121,"Algar71","OffLine","2017-07","Algar71 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"2122",2122,2122,"Algar71","OffLine","2017-08","Algar71 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"2123",2123,2123,"Algar71","OffLine","2017-09","Algar71 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"2124",2124,2124,"Algar71","OffLine","2017-10","Algar71 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"2125",2125,2125,"Algar71","OffLine","2017-11","Algar71 2017-11",0,0,0,0,0,0,0,2017,11,21,20,0.952380952380952
"2126",2126,2126,"Algar71","OffLine","2017-12","Algar71 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"2127",2127,2127,"Algar71","OffLine","2018-01","Algar71 2018-01",0,0,0,0,0,0,1,2018,1,31,31,1
"2128",2128,2128,"Algar71","OffLine","2018-02","Algar71 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
